temp,phi,phip,kf
375.24403370202265,0.08760498024937657,0.001,37.5271498145895
375.2433422761554,0.0893188033915212,0.001,37.5151394135783
375.23883361395946,0.09103262653366584,0.001,37.499173965614524
375.23154949725284,0.09274644967581049,0.001,37.48174569169142
375.2235275301969,0.09446027281795512,0.001,37.46132318087254
375.2169999734792,0.09617409596009976,0.001,37.435367572774496
375.21362073180984,0.0978879191022444,0.001,37.40853264138809
375.21396785304563,0.09960174224438903,0.001,37.3873159760546
375.21734269652706,0.10131556538653368,0.001,37.37296134291482
375.22191897054165,0.10302938852867831,0.001,37.36387006588627
375.22538856015916,0.10474321167082296,0.001,37.35529122854657
375.226048232705,0.10645703481296759,0.001,37.34389817557332
375.22372694370927,0.10817085795511223,0.001,37.329429151413116
375.21976247720175,0.10988468109725687,0.001,37.307896348667406
375.2160744064168,0.1115985042394015,0.001,37.28545824109055
375.21355694010396,0.11331232738154615,0.001,37.27175175035037
375.212075001155,0.11502615052369078,0.001,37.26378178443751
375.2108428763812,0.11673997366583543,0.001,37.251252126543754
375.2088824806038,0.11845379680798006,0.001,37.23190923709338
375.2053574795825,0.1201676199501247,0.001,37.21200568092977
375.19981247896334,0.12188144309226934,0.001,37.19528667092711
375.1924169034109,0.12359526623441397,0.001,37.18337082909899
375.1842413100487,0.1253090893765586,0.001,37.176230750374714
375.1773067708618,0.12702291251870326,0.001,37.16718370503683
375.1739819785747,0.1287367356608479,0.001,37.14852936847437
375.17609321723916,0.13045055880299253,0.001,37.124250718231
375.1828187897891,0.13216438194513716,0.001,37.108233945702025
375.1919999773383,0.1338782050872818,0.001,37.104884299292955
375.2010838870352,0.13559202822942645,0.001,37.10532351020005
375.2080538336403,0.13730585137157109,0.001,37.10042382553444
